sym,tf,dir,entry,sl,tp,rA,rB,mae_a,mae_b,at_risk,used_trap,bh_a,bh_b,res_a,res_b
SOLUSDT,4h,BUY,128.55,119.99950857564268,142.80081904059557,1.069643696481149,1.00350260967605,0.16884,0.15773,True,True,120,120,False,False
SOLUSDT,4h,SELL,169.88,181.40665043602837,150.66891593995277,0.08544043462532681,-0.16425465811483622,0.11697,0.19759,True,True,120,120,False,False
SOLUSDT,4h,BUY,119.96,111.48852721612876,134.07912130645204,1.608599782509775,1.560862127422788,0.17819,0.18139,True,True,120,120,False,False
SOLUSDT,4h,SELL,141.01,145.41557566150092,133.66737389749844,-0.11575705879657139,-0.1332487960792726,0.19553,0.16658,True,True,120,120,False,False
SOLUSDT,4h,SELL,145.03,149.87536301668513,136.95439497219144,-0.025570034271930928,-0.053614958891248884,0.10529,0.08695,True,True,120,120,False,False
SOLUSDT,4h,BUY,126.32,121.73987082083543,133.95354863194095,-1.0,-1.0,1.01446,1.04091,True,True,65,65,True,True
SOLUSDT,4h,BUY,125.71,121.15154015793566,133.30743307010724,-0.5518071613576292,-0.5915450165243848,0.99968,0.99344,True,True,120,120,False,False
SOLUSDT,4h,BUY,106.65,99.22662957492712,119.02228404178814,1.3537016393974777,1.4625363385502015,0.42773,0.4512,True,True,120,120,False,False
SOLUSDT,4h,SELL,128.55,134.56511209863572,118.52481316894053,0.009683503655530053,-0.0,0.10374,0.11343,True,True,120,120,False,False
SOLUSDT,4h,SELL,139.61,143.8752791453383,132.50120142443618,-0.057990020710331706,-0.08114546450331964,0.11018,0.11448,True,True,120,120,False,False
SOLUSDT,4h,SELL,144.24,149.13012166381898,136.0897972269684,0.08516792075859747,-0.1579254387544075,0.12357,0.19126,True,True,120,120,False,False
SOLUSDT,4h,SELL,150.16,155.48176882254316,141.29038529576138,-0.03436038335266979,-0.06280101824902892,0.10489,0.09613,True,True,120,120,False,False
SOLUSDT,4h,SELL,147.76,152.95272413780506,139.10545977032487,-0.07396352367814385,-0.09156564583365166,0.17176,0.1249,True,True,120,120,False,False
SOLUSDT,4h,SELL,152.94,158.17937950640072,144.2077008226655,-0.10643002948167786,-0.13217578876136288,0.13976,0.16551,True,True,120,120,False,False
SOLUSDT,4h,SELL,169.0,175.07780551312658,158.87032414478904,-0.11383690673123008,-0.14610741237354255,0.14717,0.17944,True,True,120,120,False,False
SOLUSDT,4h,SELL,172.6,179.3012644608372,161.43122589860465,0.057434673175151184,-0.19036922054191563,0.11886,0.2237,True,True,120,120,False,False
SOLUSDT,4h,SELL,182.55,189.2900041589079,171.31665973515356,-0.04934897553867034,-0.08030984000952512,0.10237,0.11364,True,True,120,120,False,False
SOLUSDT,4h,BUY,155.63,149.84712903535004,165.2681182744166,-0.4535304067066836,-0.6454256715824667,0.92146,0.99253,True,True,120,120,False,False
SOLUSDT,4h,BUY,154.17,148.84802947910586,163.03995086815686,1.6666666666666667,1.6012851847309708,0.31232,0.32385,True,True,112,120,True,False
SOLUSDT,4h,BUY,146.84,141.56182038469618,155.63696602550638,1.346259374037198,1.270691385644277,0.49088,0.51288,True,True,120,120,False,False
SOLUSDT,4h,BUY,145.45,139.27639741009676,155.73933764983872,1.6666666666666696,1.6666666666666652,0.26298,0.38358,True,True,112,113,True,True
SOLUSDT,4h,BUY,131.71,125.8280618371356,141.51323027144068,1.3966511150322192,1.2030967636992818,0.14771,0.39877,True,True,120,120,False,False
SOLUSDT,4h,SELL,154.81,159.69658186022187,146.66569689963023,0.03965800939459335,-0.20294330169964875,0.12407,0.23628,True,True,120,120,False,False
SOLUSDT,4h,SELL,157.05,160.81718273927038,150.77136210121606,0.09074692398769092,-0.14352590132695264,0.13239,0.17686,True,True,120,120,False,False
SOLUSDT,4h,SELL,156.43,160.19684457560135,150.15192570733112,-0.04656047655352423,-0.0720267611129458,0.11652,0.10536,True,True,120,120,False,False
SOLUSDT,4h,SELL,162.34,167.1526439861784,154.31892668970266,-0.03525417638870732,-0.06451411678952962,0.10407,0.09785,True,True,120,120,False,False
SOLUSDT,4h,SELL,162.93,168.02054506971507,154.4457582171416,0.05302031017995376,-0.18196255882041967,0.13168,0.2153,True,True,120,120,False,False
SOLUSDT,4h,SELL,169.54,175.237311674674,160.04448054220998,-0.13522481763551972,-0.16706492039173393,0.2056,0.2004,True,True,120,120,False,False
SOLUSDT,4h,SELL,178.46,185.05169793862365,167.4738367689606,-0.13006832679890937,-0.16003350670550742,0.18249,0.19337,True,True,120,120,False,False
SOLUSDT,4h,SELL,181.43,186.9699377038312,172.1967704936147,-0.12364872538504218,-0.15548216640113213,0.16148,0.18882,True,True,120,120,False,False
SOLUSDT,4h,SELL,201.39,209.65544655277367,187.61425574537708,0.07499944797883949,-0.1851782153826121,0.10649,0.21851,True,True,120,120,False,False
SOLUSDT,4h,BUY,160.86,154.47334294448115,171.5044284258648,1.3562127689290406,1.4245696245422566,0.1503,0.20908,True,True,120,120,False,False
SOLUSDT,4h,SELL,197.44,205.27944947798017,184.37425087003305,0.01809182653586686,-0.005058031513363003,0.11018,0.06667,True,True,120,120,False,False
SOLUSDT,4h,SELL,203.62,211.54452352447584,190.4124607925403,0.0899564531433481,-0.16142088797260695,0.11529,0.19475,True,True,120,120,False,False
SOLUSDT,4h,SELL,206.66,214.0943665999406,194.269389000099,0.07458556302311785,-0.19095736567775506,0.10112,0.22429,True,True,120,120,False,False
SOLUSDT,4h,SELL,214.11,219.40133526444012,205.2911078925998,0.11543040709410683,-0.13219788174059915,0.11904,0.16553,True,True,120,120,False,False
SOLUSDT,4h,SELL,217.25,222.71504139066144,208.14159768223092,-0.12343834759138973,-0.15444241951752213,0.22097,0.18778,True,True,120,120,False,False
SOLUSDT,4h,SELL,238.98,245.01909656023943,228.9148390662676,-0.07384456706131826,-0.055925071943809385,0.15191,0.08926,True,True,120,120,False,False
SOLUSDT,4h,SELL,243.81,250.13112071819216,233.27479880301303,-0.0064082626042254245,-0.03525601794212622,0.10449,0.06859,True,True,120,120,False,False
SOLUSDT,4h,BUY,219.0,211.45823879482745,231.5696020086209,-1.0,-1.0,1.00667,1.01341,True,True,116,116,True,True
SOLUSDT,4h,BUY,212.35,204.6871724674126,225.12137922097892,-0.64349350580297,-0.8096681584183628,0.91981,0.98426,True,True,120,120,False,False
SOLUSDT,4h,BUY,200.68,192.40637694533703,214.46937175777165,1.125714898588861,1.2173252894860092,0.28801,0.31255,True,True,120,120,False,False
SOLUSDT,4h,SELL,222.9,229.5677656760592,211.787057206568,-0.008459575843343529,-0.033564719605317775,0.10823,0.0669,True,True,120,120,False,False
SOLUSDT,4h,SELL,229.41,236.4200190476669,217.7266349205552,0.05491665636192785,-0.0,0.11353,0.16844,True,True,120,120,False,False
SOLUSDT,4h,SELL,233.17,240.86484214567207,220.34526309054652,-0.0724991767098401,-0.06944521648998811,0.13639,0.10278,True,True,120,120,False,False
SOLUSDT,4h,BUY,191.23,179.85596523394844,210.1867246100859,1.666666666666665,1.6666666666666674,0.10635,0.10311,True,True,108,108,True,True
SOLUSDT,4h,SELL,202.51,207.9233425199921,193.4877624666798,-0.0070362846266238946,-0.03153906090145052,0.10883,0.06667,True,True,120,120,False,False
SOLUSDT,4h,BUY,184.69,176.7846545887685,197.86557568538583,-0.44195928204562135,-1.0,0.70299,1.04721,True,True,120,124,False,True
SOLUSDT,4h,BUY,157.48,148.6330421908658,172.22492968189027,-0.481002465727636,-0.6899860031004066,0.75425,0.89972,True,True,120,120,False,False
SOLUSDT,4h,BUY,144.73,137.71759205483352,156.41734657527743,-1.0,-1.0,1.02006,1.03992,True,True,87,47,True,True
SOLUSDT,4h,BUY,142.23,135.04596591727667,154.2033901378722,-1.0,-1.0,1.01496,1.25734,True,True,76,72,True,True
SOLUSDT,4h,BUY,142.53,135.3470853207933,154.5015244653445,-1.0,-1.0,1.04978,1.06126,True,True,95,95,True,True
SOLUSDT,4h,BUY,130.99,124.80084185413052,141.30526357644916,0.5649359337134807,0.6130110188675905,0.34592,0.37107,True,True,120,120,False,False
SOLUSDT,4h,BUY,126.66,122.37156269511324,133.80739550814462,1.4263744460082128,1.35822401996974,0.12074,0.19313,True,True,120,120,False,False
SOLUSDT,4h,SELL,130.1,133.3764917206383,124.6391804656028,-0.0680484597930921,-0.09509733348005914,0.15706,0.12843,True,True,120,120,False,False
SOLUSDT,4h,SELL,133.8,136.76390189323786,128.86016351127026,-0.07066883142850981,-0.10299270152460685,0.15088,0.13633,True,True,120,120,False,False
SOLUSDT,4h,SELL,133.56,136.50673923449108,128.6487679425149,-0.07957687571927904,-0.08328139121286006,0.12963,0.11661,True,True,120,120,False,False
SOLUSDT,4h,SELL,135.45,138.5477245255747,130.28712579070887,-0.10236901288659923,-0.13456355870965173,0.1357,0.1679,True,True,120,120,False,False
SOLUSDT,4h,SELL,137.61,141.0058902374017,131.95018293766384,0.014886639221562482,-0.0,0.1054,0.12029,True,True,120,120,False,False
SOLUSDT,4h,SELL,137.53,141.5521358788526,130.82644020191233,-0.07376786458389942,-0.09550151769625606,0.1116,0.12883,True,True,120,120,False,False
SOLUSDT,4h,SELL,141.41,144.89238792308365,135.60602012819393,-0.07189152496085996,-0.08295756880412684,0.12227,0.11629,True,True,120,120,False,False
SOLUSDT,4h,BUY,134.45,131.26636910415232,139.7560514930794,-0.6328595701298414,-0.8162226938576186,0.69067,0.84862,True,True,120,120,False,False
SOLUSDT,4h,BUY,134.24,131.08702233980483,139.49496276699196,-1.0,-1.0,1.00667,1.03801,True,True,111,111,True,True
SOLUSDT,4h,BUY,130.43,126.84619797136376,136.40300338106044,-1.0,-1.0,1.08983,1.20312,True,True,44,42,True,True
SOLUSDT,4h,BUY,121.57,118.2348411906536,127.12859801557728,1.6666666666666552,1.4317970530250896,0.41583,0.65957,True,True,119,120,True,False
SOLUSDT,4h,BUY,117.82,114.19374852317742,123.86375246137096,-1.0,-1.0,1.09562,1.35021,True,True,98,75,True,True
SOLUSDT,4h,BUY,115.78,111.72205867559688,122.5432355406719,-1.0,-1.0,1.00667,1.03881,True,True,110,109,True,True
SOLUSDT,4h,BUY,102.78,96.7220724551424,112.87654590809598,-0.44448305262813953,-0.42854631091124834,0.71082,0.7577,True,True,120,120,False,False
SOLUSDT,4h,BUY,99.13,93.67546812019762,108.22088646633728,-0.5321159930873084,-0.5883599061129006,0.64121,0.69631,True,True,120,120,False,False
SOLUSDT,4h,BUY,84.49,77.43912261280059,96.24146231199902,-1.0,-1.0,1.00852,1.02343,True,True,113,113,True,True
SOLUSDT,4h,SELL,89.17,92.29641199835562,83.95931333607396,-0.045284459896465526,-0.07044425115874872,0.10817,0.10378,True,True,120,120,False,False
SOLUSDT,4h,BUY,79.4,76.73274012298536,83.84543312835774,-0.7721505054965173,-1.0,0.87021,1.13233,True,True,120,119,False,True
SOLUSDT,4h,BUY,77.3,74.59198630715315,81.81335615474474,1.1531935648921412,1.0123541937409066,0.54057,0.5575,True,True,120,120,False,False
SOLUSDT,4h,SELL,88.06,91.53477700637173,82.26870498938047,-0.10051546606460914,-0.1294562498985038,0.13385,0.16279,True,True,120,120,False,False
SOLUSDT,4h,SELL,93.2,95.97777514435816,88.57037475940307,-0.07209195519761459,-0.0840406022575987,0.14245,0.11737,True,True,120,120,False,False
SOLUSDT,4h,SELL,94.07,97.11894934116432,88.98841776472614,-0.06279748914347774,-0.07885997796356625,0.11727,0.11219,True,True,120,120,False,False
SOLUSDT,4h,BUY,83.11,80.51571349544164,87.43381084093059,-1.0,-1.0,1.00667,1.00225,True,True,102,102,True,True
SOLUSDT,4h,BUY,83.62,81.15931418739612,87.72114302100648,-0.7209357411782291,-0.8285294994487896,0.72288,0.91659,True,True,120,120,False,False
SOLUSDT,4h,SELL,89.05,91.58230046235802,84.82949922940328,0.035443718632542295,-0.22491920160384232,0.1063,0.25825,True,True,120,120,False,False
SOLUSDT,4h,SELL,87.75,89.59541184619944,84.67431358966759,-0.06938473945340183,-0.07259792366420965,0.13012,0.10593,True,True,120,120,False,False
SOLUSDT,4h,SELL,92.01,94.16822353266149,88.41296077889757,0.0013154860187110772,-0.0,0.11008,0.1114,True,True,120,120,False,False
SOLUSDT,4h,SELL,93.01,95.14833617025052,89.4461063829158,0.07718293084641131,-0.0,0.10075,0.17793,True,True,120,120,False,False
SOLUSDT,4h,SELL,93.13,95.12392251414458,89.80679580975902,-0.05499654047583818,-0.0857370599142828,0.10259,0.11907,True,True,120,120,False,False
SOLUSDT,4h,SELL,94.76,97.15861251126312,90.76231248122816,0.1018537321284008,-0.13764100506071836,0.12717,0.17097,True,True,120,120,False,False
SOLUSDT,4h,SELL,97.37,99.80799462304476,93.30667562825876,0.07076725412043681,-0.1897093537752486,0.10619,0.22304,True,True,120,120,False,False
SOLUSDT,4h,BUY,86.5,84.27266366548402,90.2122272241933,-0.6185140811820202,-1.0,0.76886,1.10113,True,True,120,122,False,True
SOLUSDT,4h,BUY,84.99,82.86636616527697,88.52938972453838,-1.0,-1.0,1.00667,1.03112,True,True,89,89,True,True
SOLUSDT,4h,BUY,81.26,79.16848320763586,84.74586132060692,-1.0,-1.0,1.00667,1.0511,True,True,53,50,True,True
SOLUSDT,4h,BUY,75.27,72.43918551984733,79.98802413358777,-0.6434972570820141,-0.5400892525224099,0.95189,0.95846,True,True,120,120,False,False
SOLUSDT,4h,BUY,63.84,60.47486867906696,69.44855220155507,1.3990052487964264,1.2041099485164564,0.447,0.47876,True,True,120,120,False,False
BNBUSDT,4h,BUY,611.17,590.5730960810351,645.4981731982747,-0.3062336864554969,-0.6956275521207289,0.52516,0.77887,True,True,120,120,False,False
BNBUSDT,4h,BUY,588.48,564.652245592697,628.1929240121717,1.6666666666666667,1.5985748754896882,0.10681,0.14717,True,True,116,120,True,False
BNBUSDT,4h,BUY,564.91,542.3497210185187,602.5104649691355,1.66666666666667,1.5663032292832868,0.43776,0.53681,True,True,113,120,True,False
BNBUSDT,4h,BUY,560.65,544.5032439627903,587.561260062016,-0.0009420931595664469,-0.08108811411637494,0.57617,0.60544,True,True,120,120,False,False
BNBUSDT,4h,BUY,558.18,535.4774745215213,596.0175424641309,1.4523288833102654,1.3305019911729457,0.18535,0.18426,True,True,120,120,False,False
BNBUSDT,4h,SELL,609.39,626.2472239012587,581.2946268312354,-0.09865937138851234,-0.11791456816804163,0.13199,0.15125,True,True,120,120,False,False
BNBUSDT,4h,SELL,629.99,648.1089985440809,599.7916690931984,-0.012371010554945544,-0.039224719768086114,0.10648,0.07256,True,True,120,120,False,False
BNBUSDT,4h,SELL,634.41,645.5916738524558,615.7738769125735,0.06570797481604063,-0.17957857978918293,0.12138,0.21291,True,True,120,120,False,False
BNBUSDT,4h,BUY,604.73,592.0677461084431,625.8337564859281,-0.671844356249753,-1.0,0.99072,1.0112,True,True,120,107,False,True
BNBUSDT,4h,BUY,552.01,532.0350376984039,585.3016038359934,0.4717101676800557,0.17329556845327784,0.12558,0.29528,True,True,120,120,False,False
BNBUSDT,4h,SELL,615.32,624.1738145321087,600.5636424464855,0.01587564776144719,-0.23190122181342682,0.11889,0.26523,True,True,120,120,False,False
BNBUSDT,4h,BUY,588.27,582.0544197680492,598.6293003865845,1.0063952443537896,1.1725377824659626,0.94285,0.96209,True,True,120,120,False,False
BNBUSDT,4h,SELL,619.4,628.0659510232742,604.956748294543,-0.04397718865876223,-0.06109336248789804,0.122,0.09443,True,True,120,120,False,False
BNBUSDT,4h,SELL,624.7,633.8566108312926,609.4389819478458,-0.08409942446053209,-0.10867277099549966,0.11743,0.14201,True,True,120,120,False,False
BNBUSDT,4h,SELL,649.25,664.6728791391388,623.5452014347687,0.06300642052177485,-0.19180225786980665,0.11186,0.22514,True,True,120,120,False,False
BNBUSDT,4h,SELL,655.54,671.3465896449549,629.1956839250751,-0.058769278450228384,-0.07337907200377733,0.11872,0.10671,True,True,120,120,False,False
BNBUSDT,4h,SELL,663.68,683.5360602468245,630.5865662552925,0.10943482935738756,-0.14641447387816217,0.11082,0.17975,True,True,120,120,False,False
BNBUSDT,4h,SELL,681.94,695.4580676495494,659.409887250751,-0.06950034195520534,-0.09567268952419625,0.10716,0.12901,True,True,120,120,False,False
BNBUSDT,4h,SELL,682.29,695.2451914602973,660.6980142328377,-0.04288619400308461,-0.07223565414100835,0.10398,0.10557,True,True,120,120,False,False
BNBUSDT,4h,BUY,653.85,641.7904628806662,673.9492285322231,-1.0,-1.0,1.03658,1.05908,True,True,113,106,True,True
BNBUSDT,4h,BUY,641.38,629.1277898496506,661.8003502505823,1.6666666666666667,1.6666666666666667,0.10312,0.06667,True,True,34,35,True,True
BNBUSDT,4h,BUY,615.81,603.9663451645085,635.549424725819,1.6666666666666698,1.6214289355058926,0.11997,0.25639,True,True,28,120,True,False
BNBUSDT,4h,SELL,656.9,662.905728014128,646.8904533097865,-0.04579396353904423,-0.07362439698708238,0.1055,0.10696,True,True,120,120,False,False
BNBUSDT,4h,SELL,689.99,699.852160155876,673.5530664068733,0.022305097645840592,-0.0,0.10815,0.13046,True,True,120,120,False,False
BNBUSDT,4h,SELL,691.84,701.5274675154736,675.6942208075441,0.055827928139126994,-0.18012997594075245,0.13071,0.21346,True,True,120,120,False,False
BNBUSDT,4h,SELL,692.57,703.3415451144886,674.6174248091858,-0.00957452844974289,-0.0,0.11616,0.10658,True,True,120,120,False,False
BNBUSDT,4h,SELL,715.61,730.2909214275742,691.1417976207098,0.051241094751803225,-0.20778325528279903,0.10764,0.24112,True,True,120,120,False,False
BNBUSDT,4h,SELL,731.85,751.2853707612139,699.4577153979768,0.05839668522706827,-0.16344549567581262,0.14482,0.19678,True,True,120,120,False,False
BNBUSDT,4h,SELL,757.14,776.881814328007,724.2369761199883,0.007686258527791994,-0.014853688926223019,0.11079,0.06667,True,True,120,120,False,False
BNBUSDT,4h,SELL,784.43,808.330363095007,744.5960615083216,-0.004700491273996114,-0.016484420192312554,0.12155,0.06667,True,True,120,120,False,False
BNBUSDT,4h,SELL,836.18,859.6762351179244,797.0196081367925,-0.08825805758169303,-0.1184223074586227,0.12159,0.15176,True,True,120,120,False,False
BNBUSDT,4h,BUY,764.29,740.8499032874352,803.3568278542746,-0.15691697422324727,-0.18666606613407016,0.67774,0.69899,True,True,120,120,False,False
BNBUSDT,4h,BUY,744.09,721.2919111764553,782.086814705908,0.7113769919245719,0.5877865602089285,0.63179,0.61891,True,True,120,120,False,False
BNBUSDT,4h,SELL,806.47,821.9513966454213,780.6676722576312,-0.1171578555701324,-0.14434792210536937,0.20171,0.17768,True,True,120,120,False,False
BNBUSDT,4h,SELL,841.44,861.9335339863466,807.284110022756,-0.06765141120289489,-0.0845904208327702,0.11639,0.11792,True,True,120,120,False,False
BNBUSDT,4h,SELL,846.97,870.4946773376345,807.7622044372758,0.04375931556423231,-0.21104501794501088,0.11186,0.24438,True,True,120,120,False,False
BNBUSDT,4h,SELL,882.78,906.5832871391262,843.1078547681229,-0.06854787660581348,-0.10044999668692221,0.10188,0.13378,True,True,120,120,False,False
BNBUSDT,4h,SELL,874.18,884.62936800176,856.7643866637331,0.12556725275659905,-0.10425370898941674,0.13685,0.13759,True,True,120,120,False,False
BNBUSDT,4h,SELL,890.79,903.1572276920584,870.1779538465693,0.027728438371622484,-0.0,0.10982,0.13755,True,True,120,120,False,False
BNBUSDT,4h,SELL,893.31,905.6954110944612,872.6676481758982,-0.13278500950425542,-0.1529240872126653,0.21823,0.18626,True,True,120,120,False,False
BNBUSDT,4h,SELL,903.45,915.2748864084992,883.7418559858348,-0.1220192337766358,-0.14809708937968105,0.2031,0.18143,True,True,120,120,False,False
BNBUSDT,4h,SELL,930.14,944.3616349188924,906.4372751351796,-0.004015115766277307,-0.0,0.11115,0.10714,True,True,120,120,False,False
BNBUSDT,4h,SELL,931.06,944.8392923535346,908.0945127441088,-0.020344639967043842,-0.04137145452936023,0.11231,0.0747,True,True,120,120,False,False
BNBUSDT,4h,SELL,931.64,946.3416602436088,907.1372329273185,0.07831173283629808,-0.1783053436785159,0.11005,0.21164,True,True,120,120,False,False
BNBUSDT,4h,SELL,954.7,971.0972613386666,927.3712311022224,0.01129450515994893,-0.0,0.12814,0.13943,True,True,120,120,False,False
BNBUSDT,4h,SELL,981.04,999.9207497670518,949.5720837215802,-0.10473894889645383,-0.1366969110013975,0.16631,0.17003,True,True,120,120,False,False
BNBUSDT,4h,SELL,985.75,1005.1194031480368,953.4676614199388,0.03143891786333497,-0.0,0.11268,0.14412,True,True,120,120,False,False
BNBUSDT,4h,SELL,1047.85,1074.1239586295312,1004.0600689507812,0.12400566415588643,-0.1423420098489485,0.10032,0.17568,True,True,120,120,False,False
BNBUSDT,4h,SELL,1151.69,1188.4512102512383,1090.421316247936,0.05601009565215597,-0.0,0.1129,0.16891,True,True,120,120,False,False
BNBUSDT,4h,SELL,1167.85,1203.2211448217486,1108.8980919637522,0.10320487289147136,-0.1491488940216973,0.11431,0.18248,True,True,120,120,False,False
BNBUSDT,4h,SELL,1276.22,1329.664749998809,1187.145416668652,0.09836347598757542,-0.12998724346172066,0.13832,0.16332,True,True,120,120,False,False
BNBUSDT,4h,SELL,1293.96,1347.579912808813,1204.593478651978,-0.07214392909576799,-0.08777687538475519,0.1177,0.12111,True,True,120,120,False,False
BNBUSDT,4h,BUY,1072.28,1005.057244172068,1184.3179263798866,-0.14349744853689317,-0.35547853064699114,0.3633,0.61498,True,True,120,120,False,False
BNBUSDT,4h,SELL,1143.86,1176.752278876408,1089.0395352059866,0.09041572118694513,-0.15072145045277918,0.12553,0.18405,True,True,120,120,False,False
BNBUSDT,4h,BUY,949.19,903.4120182639429,1025.486636226762,-1.0,-0.8990744960588887,1.00667,0.98554,True,True,43,120,True,False
BNBUSDT,4h,BUY,830.46,793.017068168237,892.8648863862719,1.3781189884656349,1.1686648619279665,0.13021,0.29783,True,True,120,120,False,False
BNBUSDT,4h,BUY,826.61,804.1129578704212,864.1050702159648,1.6666666666666683,1.6169914451427292,0.1483,0.16801,True,True,45,120,True,False
BNBUSDT,4h,SELL,860.58,873.2324589604731,839.4925683992117,0.05995058573067025,-0.19957096311483571,0.10715,0.2329,True,True,120,120,False,False
BNBUSDT,4h,SELL,904.71,917.230412048159,883.8426465864018,0.06534229635039858,-0.0,0.10374,0.16908,True,True,120,120,False,False
BNBUSDT,4h,SELL,901.2,916.5272941945354,875.6545096757743,-0.13704099129613379,-0.16374396125872825,0.19704,0.19708,True,True,120,120,False,False
BNBUSDT,4h,SELL,937.45,953.9810340117158,909.8982766471404,0.05172281238966694,-0.19127096789115375,0.12367,0.2246,True,True,120,120,False,False
BNBUSDT,4h,BUY,892.66,873.6241776113989,924.3863706476684,-1.0,-1.0,1.00715,1.02749,True,True,43,43,True,True
BNBUSDT,4h,BUY,866.02,853.1714579562748,887.434236739542,1.369600698663977,1.323539952756271,0.40273,0.40585,True,True,120,120,False,False
BNBUSDT,4h,BUY,777.86,746.2361226557267,830.5664622404556,-1.0,-1.0,1.00667,1.25932,True,True,84,75,True,True
BNBUSDT,4h,BUY,651.2,611.0035727280764,718.1940454532062,-0.49377432775337676,-0.461319268073983,0.95334,0.95033,True,True,120,120,False,False
BNBUSDT,4h,BUY,610.47,586.9470977333739,649.6748371110436,-0.8390618982342534,-1.0,0.9854,1.0294,True,True,120,116,False,True
BNBUSDT,4h,BUY,599.31,584.7388402756224,623.5952662072959,-1.0,-1.0,1.00667,1.23769,True,True,51,36,True,True
BNBUSDT,4h,SELL,677.2,689.7370321266974,656.3049464555045,-0.05011318602108375,-0.08096122301912118,0.10249,0.11429,True,True,120,120,False,False
BNBUSDT,4h,BUY,634.84,623.2550788129764,654.1482019783726,-1.0,-1.0,1.00667,1.25228,True,True,65,35,True,True
BNBUSDT,4h,BUY,638.4,624.7624646510903,661.1292255815159,-1.0,-1.0,1.00667,1.25578,True,True,104,57,True,True
BNBUSDT,4h,BUY,613.95,601.8464435028919,634.1225941618469,-1.0,-1.0,1.00667,1.13946,True,True,116,111,True,True
BNBUSDT,4h,BUY,583.51,570.0684586443888,605.9125689260187,0.7390476331418009,0.5595609098585154,0.24766,0.47633,True,True,120,120,False,False
BNBUSDT,4h,SELL,613.29,624.929199809747,593.8913336504214,0.0789409916009552,-0.1320379516315585,0.15569,0.16537,True,True,120,120,False,False
BNBUSDT,4h,SELL,647.74,658.0973561516137,630.4777397473106,-0.012981390900003905,-0.043891100903930336,0.10242,0.07722,True,True,120,120,False,False
BNBUSDT,4h,BUY,644.78,632.4171441405093,665.3847597658178,0.7411140081703934,0.9099043943296148,0.59054,0.61598,True,True,120,120,False,False
BNBUSDT,4h,BUY,634.79,624.3870907517803,652.1281820803661,1.3758395401489683,1.2815194976047692,0.26625,0.28874,True,True,120,120,False,False
BNBUSDT,4h,SELL,708.55,729.2305579001705,674.0824034997157,0.1132782606325394,-0.11831873898254021,0.13507,0.15165,True,True,120,120,False,False
BNBUSDT,4h,BUY,606.4,580.2350342015886,650.0082763306856,-1.0,-0.9637577524539479,1.00667,0.99823,True,True,16,120,True,False
BNBUSDT,4h,BUY,579.06,552.5504102173925,623.242649637679,1.3073313475427206,1.3279922696553617,0.12827,0.12739,True,True,120,120,False,False
BNBUSDT,4h,BUY,575.86,550.9896394221395,617.3106009631009,1.6666666666666667,1.6666666666666667,0.18491,0.1475,True,True,118,119,True,True
BNBUSDT,4h,BUY,574.53,551.8125717466406,612.3923804222655,1.6666666666666667,1.6202837903766931,0.34466,0.35342,True,True,119,120,True,False
XRPUSDT,1h,BUY,1.3667,1.341985878009654,1.4078902033172436,1.6666666666666787,1.593862243280985,0.14824,0.16656,True,True,65,120,True,False
XRPUSDT,1h,SELL,1.4112,1.435747557634967,1.370287403941722,-0.027848265200571543,-0.04296756654551306,0.11821,0.0763,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4571,1.478628478861347,1.4212192018977552,0.09844396605809214,-0.15840175592586958,0.10982,0.19174,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.5904,1.63167015854227,1.5216164024295502,0.0731705235157221,-0.1464611893595313,0.14703,0.17979,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4268,1.4054070998533608,1.462454833577732,-0.7233517711485861,-0.8495175842004533,0.84376,0.91318,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4008,1.3795410292764414,1.436231617872598,-1.0,-1.0,1.00667,1.04907,True,True,113,110,True,True
XRPUSDT,1h,BUY,1.3911,1.3788077555703568,1.4115870740494054,-1.0,-1.0,1.06355,1.08691,True,True,77,77,True,True
XRPUSDT,1h,BUY,1.3681,1.3487727583161664,1.4003120694730564,1.0811827067405333,0.8155035009012316,0.12266,0.23148,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4558,1.4859203212441523,1.4055994645930792,0.03938445901688474,-0.22608168924538086,0.1012,0.25942,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.358,1.3350381987666808,1.396269668722199,-1.0,-1.0,1.02233,1.28149,True,True,91,87,True,True
XRPUSDT,1h,BUY,1.354,1.333070210579441,1.3888829823675988,-1.0,-1.0,1.0558,1.06082,True,True,42,42,True,True
XRPUSDT,1h,BUY,1.3415,1.3130699734706408,1.388883377548932,-1.0,-1.0,1.0457,1.07287,True,True,54,53,True,True
XRPUSDT,1h,SELL,1.4185,1.45164574472148,1.3632570921308669,-0.041780679943215646,-0.06781081336253539,0.1073,0.10114,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4048,1.4306492052259845,1.3617179912900264,0.06725825055121304,-0.1765345987260691,0.12287,0.20987,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4427,1.4737816520140452,1.390897246643258,-0.03965808246559796,-0.05629507032265989,0.1167,0.08963,True,True,120,120,False,False
