sym,tf,dir,entry,sl,tp,rA,rB,has_idm,swept_entered,bh_a,bh_b,res_a,res_b
BNBUSDT,4h,SELL,634.41,645.5916738524558,615.7738769125735,0.06651270016328277,-0.0,True,True,120,120,False,False
BNBUSDT,4h,BUY,604.73,592.0677461084431,625.8337564859281,-1.0,-1.0,True,True,105,106,True,True
BNBUSDT,4h,BUY,552.01,532.0350376984039,585.3016038359934,0.6799289938815294,0.619309465966764,True,True,120,120,False,False
BNBUSDT,4h,SELL,615.32,624.1738145321087,600.5636424464855,0.016680373108687103,-0.0,True,True,120,120,False,False
BNBUSDT,4h,BUY,588.27,582.0544197680492,598.6293003865845,1.3232397475233308,1.4886041013648585,True,True,120,120,False,False
BNBUSDT,4h,SELL,619.4,628.0659510232742,604.956748294543,-0.04446002386709673,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,624.7,633.8566108312926,609.4389819478458,-0.08458225966888056,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,649.25,664.6728791391388,623.5452014347687,0.06252358531343293,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,655.54,671.3465896449549,629.1956839250751,-0.05925211365856943,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,663.68,683.5360602468245,630.5865662552925,0.10895199414904527,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,681.94,695.4580676495494,659.409887250751,-0.06869561660796296,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,682.29,695.2451914602973,660.6980142328377,-0.04208146865585326,-0.0,True,True,120,120,False,False
BNBUSDT,4h,BUY,653.85,641.7904628806662,673.9492285322231,-1.0,-1.0,True,True,104,103,True,True
BNBUSDT,4h,BUY,641.38,629.1277898496506,661.8003502505823,1.6666666666666667,1.6666666666666667,True,True,32,33,True,True
BNBUSDT,4h,BUY,615.81,603.9663451645085,635.549424725819,1.6666666666666698,1.6666666666666698,True,True,26,27,True,True
BNBUSDT,4h,SELL,656.9,662.905728014128,646.8904533097865,-0.044989238191796156,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,689.99,699.852160155876,673.5530664068733,0.021822262437495507,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,691.84,701.5274675154736,675.6942208075441,0.05534509293077574,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,692.57,703.3415451144886,674.6174248091858,-0.010057363658081646,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,715.61,730.2909214275742,691.1417976207098,0.05075825954345892,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,731.85,751.2853707612139,699.4577153979768,0.05791385001872576,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,757.14,776.881814328007,724.2369761199883,0.007203423319448507,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,784.43,808.330363095007,744.5960615083216,-0.003895765926757721,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,836.18,859.6762351179244,797.0196081367925,-0.0874533322344562,-0.0,True,True,120,120,False,False
BNBUSDT,4h,BUY,764.29,740.8499032874352,803.3568278542746,-0.33536376666226586,-0.17819723107230384,True,True,120,120,False,False
BNBUSDT,4h,BUY,744.09,721.2919111764553,782.086814705908,0.845063491140061,0.7867886582932365,True,True,120,120,False,False
BNBUSDT,4h,SELL,806.47,821.9513966454213,780.6676722576312,-0.11764069077847727,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,841.44,861.9335339863466,807.284110022756,-0.06813424641123701,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,846.97,870.4946773376345,807.7622044372758,0.043276480355888006,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,882.78,906.5832871391262,843.1078547681229,-0.06774315125857414,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,874.18,884.62936800176,856.7643866637331,0.12508441754826002,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,890.79,903.1572276920584,870.1779538465693,0.027245603163286457,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,893.31,905.6954110944612,872.6676481758982,-0.13326784471259184,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,903.45,915.2748864084992,883.7418559858348,-0.12250206898498595,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,930.14,944.3616349188924,906.4372751351796,-0.004497950974624397,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,931.06,944.8392923535346,908.0945127441088,-0.020827475175388438,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,931.64,946.3416602436088,907.1372329273185,0.07782889762795907,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,954.7,971.0972613386666,927.3712311022224,0.010811669951607143,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,981.04,999.9207497670518,949.5720837215802,-0.10522178410479663,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,985.75,1005.1194031480368,953.4676614199388,0.030956082654992632,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,1047.85,1074.1239586295312,1004.0600689507812,0.12481038950312731,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,1151.69,1188.4512102512383,1090.421316247936,0.05552726044381425,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,1167.85,1203.2211448217486,1108.8980919637522,0.10272203768312681,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,1276.22,1329.664749998809,1187.145416668652,0.0991682013348164,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,1293.96,1347.579912808813,1204.593478651978,-0.07133920374852643,-0.0,True,True,120,120,False,False
BNBUSDT,4h,BUY,1072.28,1005.057244172068,1184.3179263798866,-0.38030849070100303,-0.40850276280440784,True,True,120,120,False,False
BNBUSDT,4h,SELL,1143.86,1176.752278876408,1089.0395352059866,0.09122044653418204,-0.0,True,True,120,120,False,False
BNBUSDT,4h,BUY,949.19,903.4120182639429,1025.486636226762,-1.0,-0.8191470099288056,True,True,41,120,True,False
BNBUSDT,4h,BUY,830.46,793.017068168237,892.8648863862719,1.6666666666666687,1.4922569130962378,True,True,119,120,True,False
BNBUSDT,4h,BUY,826.61,804.1129578704212,864.1050702159648,1.6666666666666683,1.6666666666666683,True,True,41,41,True,True
BNBUSDT,4h,SELL,860.58,873.2324589604731,839.4925683992117,0.05946775052233056,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,904.71,917.230412048159,883.8426465864018,0.06485946114205626,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,901.2,916.5272941945354,875.6545096757743,-0.13752382650447928,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,937.45,953.9810340117158,909.8982766471404,0.05123997718132212,-0.0,True,True,120,120,False,False
BNBUSDT,4h,BUY,892.66,873.6241776113989,924.3863706476684,-1.0,-0.9166367999277597,True,True,41,120,True,False
BNBUSDT,4h,BUY,866.02,853.1714579562748,887.434236739542,1.4229799744867284,1.4728088462498634,True,True,120,120,False,False
BNBUSDT,4h,BUY,777.86,746.2361226557267,830.5664622404556,-1.0,-1.0,True,True,80,79,True,True
BNBUSDT,4h,BUY,651.2,611.0035727280764,718.1940454532062,-0.5403934811659143,-0.4118563189105909,True,True,120,120,False,False
BNBUSDT,4h,BUY,610.47,586.9470977333739,649.6748371110436,-1.0,-1.0,True,True,113,97,True,True
BNBUSDT,4h,BUY,599.31,584.7388402756224,623.5952662072959,-1.0,-1.0,True,True,49,38,True,True
BNBUSDT,4h,SELL,677.2,689.7370321266974,656.3049464555045,-0.04930846067384325,-0.0,True,True,120,120,False,False
BNBUSDT,4h,BUY,634.84,623.2550788129764,654.1482019783726,-1.0,-1.0,True,True,63,34,True,True
BNBUSDT,4h,BUY,638.4,624.7624646510903,661.1292255815159,-1.0,-1.0,True,True,102,98,True,True
BNBUSDT,4h,BUY,613.95,601.8464435028919,634.1225941618469,-1.0,-1.0,True,True,112,112,True,True
BNBUSDT,4h,BUY,583.51,570.0684586443888,605.9125689260187,0.9672836192845515,0.8458384871362985,True,True,120,120,False,False
BNBUSDT,4h,SELL,613.29,624.929199809747,593.8913336504214,0.07974571694819792,-0.0,True,True,120,120,False,False
BNBUSDT,4h,SELL,647.74,658.0973561516137,630.4777397473106,-0.01346422610835129,-0.0,True,True,120,120,False,False
BNBUSDT,4h,BUY,644.78,632.4171441405093,665.3847597658178,1.032628090075041,1.2624680902081138,True,True,120,120,False,False
BNBUSDT,4h,BUY,634.79,624.3870907517803,652.1281820803661,1.6666666666666667,1.6666666666666667,True,True,115,115,True,True
BNBUSDT,4h,SELL,708.55,729.2305579001705,674.0824034997157,0.11279542542419525,-0.0,True,True,120,120,False,False
BNBUSDT,4h,BUY,606.4,580.2350342015886,650.0082763306856,-1.0,-0.9034935675009225,True,True,14,120,True,False
BNBUSDT,4h,BUY,579.06,552.5504102173925,623.242649637679,1.5515414723264715,1.6666666666666667,True,True,120,120,False,True
BNBUSDT,4h,BUY,575.86,550.9896394221395,617.3106009631009,1.6666666666666667,1.6666666666666667,True,True,114,111,True,True
BNBUSDT,4h,BUY,574.53,551.8125717466406,612.3923804222655,1.6666666666666667,1.6666666666666667,True,True,116,116,True,True
XRPUSDT,1h,BUY,1.3667,1.341985878009654,1.4078902033172436,1.6666666666666787,1.6666666666666696,True,True,63,63,True,True
XRPUSDT,1h,SELL,1.4112,1.435747557634967,1.370287403941722,-0.02833110040891206,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4571,1.478628478861347,1.4212192018977552,0.09796113084975294,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.5904,1.63167015854227,1.5216164024295502,0.07397524886296082,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4268,1.4054070998533608,1.462454833577732,-0.8605876261787606,-0.7962590562505719,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4008,1.3795410292764414,1.436231617872598,-1.0,-1.0,True,True,108,106,True,True
XRPUSDT,1h,BUY,1.3911,1.3788077555703568,1.4115870740494054,-1.0,-0.9466860005432143,True,True,75,120,True,False
XRPUSDT,1h,BUY,1.3681,1.3487727583161664,1.4003120694730564,1.152296447577646,1.1828088630313893,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4558,1.4859203212441523,1.4055994645930792,0.04018918436412252,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.358,1.3350381987666808,1.396269668722199,-1.0,-1.0,True,True,88,85,True,True
XRPUSDT,1h,BUY,1.354,1.333070210579441,1.3888829823675988,-1.0,-1.0,True,True,40,36,True,True
XRPUSDT,1h,BUY,1.3415,1.3130699734706408,1.388883377548932,-1.0,-0.9439036441674414,True,True,52,120,True,False
XRPUSDT,1h,SELL,1.4185,1.45164574472148,1.3632570921308669,-0.04097595459597877,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4048,1.4306492052259845,1.3617179912900264,0.06677541534286836,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4427,1.4737816520140452,1.390897246643258,-0.03885335711836048,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4474,1.4771366634520289,1.3978388942466184,-0.05314456132663933,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3586,1.3378650510501446,1.393158248249759,-1.0,-1.0,True,True,88,85,True,True
XRPUSDT,1h,SELL,1.4055,1.425855782231941,1.3715736962800982,-0.09562128817420949,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4308,1.456981244983943,1.3871645916934283,-0.01978418605287428,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4487,1.4667240101892147,1.4186599830179756,-0.04017227970621631,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4684,1.4901448585780073,1.4321585690366545,0.02823224796824964,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4932,1.517253959929505,1.4531100667841588,0.04588440328566567,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.5443,1.5790865028425538,1.4863224952624106,0.12847864263507017,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4566,1.4315341149887406,1.4983764750187654,-1.0,-0.9536200408794259,True,True,104,120,True,False
XRPUSDT,1h,BUY,1.4166,1.401318696254481,1.4420688395758654,-1.0,-1.0,True,True,108,105,True,True
XRPUSDT,1h,BUY,1.3995,1.384888779748534,1.4238520337524434,-1.0,-0.8271325148732888,True,True,80,120,True,False
XRPUSDT,1h,BUY,1.3867,1.3735426864557816,1.4086288559070308,-0.8965838890136346,-0.8992116310430486,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3909,1.3756429286276892,1.4163284522871848,-1.0,-0.9466860005432828,True,True,75,120,True,False
XRPUSDT,1h,SELL,1.4314,1.459113525536588,1.3852107907723532,0.020527722554516823,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3786,1.364906969150324,1.4014217180827937,-0.4064996849544137,-0.4419044495046841,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3594,1.342411645747945,1.3877139237534248,-1.0,-1.0,True,True,70,71,True,True
XRPUSDT,1h,BUY,1.3406,1.3243083247704373,1.3677527920492714,-1.0,-0.8534401850638121,True,True,108,120,True,False
XRPUSDT,1h,BUY,1.3253,1.3088107218926728,1.3527821301788785,0.9595858676727498,0.8852714601131633,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3241,1.3137640575392524,1.341326570767913,-0.7671421545082552,-0.6279731281199156,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3499,1.365276151292047,1.3242730811799217,-0.026982534705545468,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3001,1.2837809818840975,1.3272983635265043,1.6666666666666712,1.6666666666666712,True,True,101,101,True,True
XRPUSDT,1h,BUY,1.2993,1.291062545216726,1.313029091305456,-1.0,-0.9450209246691106,True,True,83,120,True,False
XRPUSDT,1h,BUY,1.2891,1.2790819548795775,1.3057967418673706,1.666666666666674,1.666666666666674,True,True,98,99,True,True
XRPUSDT,1h,BUY,1.2967,1.2851033182380032,1.3160278029366614,1.2637148786379113,1.3516487300432796,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3389,1.3521047564686597,1.3168920725522335,-0.04722082321995428,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3499,1.3633953899277134,1.327407683453811,-0.026982534705553,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3665,1.387928480549815,1.330785865750308,0.005865366270724139,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.37,1.3897433570582889,1.3370944049028524,0.008014847717849957,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3799,1.398507290618462,1.3488878489692298,0.05481108463576018,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3616,1.3734196533944456,1.3419005776759236,0.13389296445124188,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3621,1.378652385447067,1.3345126909215554,0.11470831217306615,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3719,1.388059127712168,1.3449681204797197,-0.11674897297622719,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3883,1.4035810578375258,1.3628315702707907,0.0016272920909509753,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4038,1.4196260590499308,1.377423234916782,-0.04727266866513912,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4058,1.4205473402815951,1.3812210995306744,-0.09562128817420398,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4087,1.424105960859572,1.3830233985673803,-0.10623941308946594,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4194,1.4411524176895667,1.383145970517389,0.11487908900605527,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4524,1.477005479530188,1.4113908674496862,-0.13290007327038175,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4861,1.511486652973657,1.4437889117105716,0.08614220396748846,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4056,1.3891320736873851,1.433046543854358,1.1952543867284968,1.107179696952604,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4436,1.4539559707049918,1.4263400488250138,-0.03885335711836307,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.404,1.3929185125671997,1.4224691457213336,-0.5775387027404527,-0.646480656601914,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3954,1.3836263272446845,1.4150227879255262,-0.45390277790388023,-0.4248680269856742,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3969,1.3857135759172072,1.4155440401379882,-0.5565640645797082,-0.5253461028505257,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3753,1.36456183467951,1.3931969422008164,1.499022356093375,1.6332666317297142,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3627,1.3485390009918254,1.3863016650136244,0.909353987399686,1.0717543837769645,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3948,1.4059933047334494,1.3761444921109176,-0.06128254339702205,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3915,1.402809788265066,1.3726503528915563,-0.11215283111798759,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4116,1.4231672821136296,1.392321196477284,-0.009146448130723458,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4226,1.437395398514352,1.3979410024760806,-0.10749925908687824,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3838,1.3709659792791462,1.405190034534756,1.299583505470591,1.1768867424192055,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4121,1.4247758539314013,1.3909735767809976,-0.021079543327081625,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4289,1.44079956754074,1.4090673874321002,-0.012202801419609622,-0.0,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.45,1.471907208253551,1.4134879862440817,-0.024580857905545216,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4339,1.4157534920694674,1.464144179884221,1.6666666666666747,1.6666666666666625,True,True,109,110,True,True
XRPUSDT,1h,SELL,1.508,1.53629829402775,1.4608361766204168,0.09863604647247404,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4073,1.3907366274458657,1.4349056209235576,-0.6239895201411484,-0.6669995022904407,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3879,1.3720221474895231,1.414363087517461,-0.6816365541302385,-0.6372350312873087,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3904,1.374365928583995,1.4171234523600085,-1.0,-0.946686000543348,True,True,75,120,True,False
XRPUSDT,1h,BUY,1.342,1.327563695053264,1.3660605082445605,-1.0,-0.8426378347963148,True,True,60,120,True,False
XRPUSDT,1h,BUY,1.3375,1.3240421202427028,1.3599297995954949,-1.0,-1.0,True,True,23,23,True,True
XRPUSDT,1h,BUY,1.3173,1.3028013160010847,1.341464473331525,1.3055986434662146,1.2849144394997987,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3598,1.3754896118637607,1.3336506468937317,0.09842938451785543,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3402,1.3301027774744232,1.3570287042092948,1.6666666666666594,1.6666666666666594,True,True,89,71,True,True
XRPUSDT,1h,BUY,1.2876,1.271225627294475,1.314890621175875,1.543186597092303,1.3246022385315173,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3504,1.3686006511785018,1.3200655813691635,-0.026982534705547817,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3044,1.291007413846481,1.3267209769225314,-0.6924449542853337,-0.8896755950283959,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.2941,1.2792853183209996,1.3187911361316675,-1.0,-1.0,True,True,114,106,True,True
XRPUSDT,1h,BUY,1.268,1.2524341706292652,1.2939430489512245,-1.0,-0.9203845539271718,True,True,83,120,True,False
XRPUSDT,1h,BUY,1.2671,1.2520618159156325,1.2921636401406122,-1.0,-0.8959542844573226,True,True,104,120,True,False
XRPUSDT,1h,BUY,1.2365,1.2173620442944666,1.2683965928425551,-1.0,-0.8961409226382024,True,True,55,120,True,False
XRPUSDT,1h,BUY,1.2265,1.205380868572841,1.261698552378598,-0.3942069109682577,-0.3038451243597311,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.2117,1.1886970244327049,1.2500382926121585,-1.0,-0.8827438424034024,True,True,55,120,True,False
XRPUSDT,1h,BUY,1.2185,1.1952941906829024,1.257176348861829,-1.0,-1.0,True,True,44,45,True,True
XRPUSDT,1h,BUY,1.1815,1.1524366392002343,1.2299389346662757,-1.0,-1.0,True,True,24,22,True,True
XRPUSDT,1h,SELL,1.1461,1.1702031741923111,1.1059280430128142,0.09249787648086599,-0.0,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.1166,1.1005634681834635,1.1433275530275606,-1.0,-0.8504718536577643,True,True,72,120,True,False
XRPUSDT,4h,BUY,2.2629,2.120351518184404,2.5004808030259933,-0.6687430575006783,-0.5815739743105042,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1469,2.0052075438773223,2.383054093537796,0.8114772954517427,0.7691926007404915,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.6896,2.892887485444108,2.35078752425982,0.10123917264532163,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1702,2.030640985625444,2.4027983572909264,-0.7114482974853923,-0.5796444400698197,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.0462,1.891058314673808,2.3047694755436536,0.7794860647395006,0.6297967530986749,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.4877,2.593504245864873,2.311359590225211,0.03142834510472283,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1351,2.0519466185925115,2.273688969012481,-1.0,-0.9543459318445212,True,True,35,120,True,False
XRPUSDT,4h,BUY,2.0826,1.9966403312338632,2.2258661146102274,-1.0,-1.0,True,True,60,60,True,True
XRPUSDT,4h,BUY,1.8745,1.729947543278012,2.1154207612033136,-0.7340332931718524,-0.8035677195935347,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.228,2.2982263871321544,2.11095602144641,-0.022986049969904263,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.3189,2.3891146723343994,2.2018755461093344,-0.0005123072933109922,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2945,2.357182494124204,2.1900291764596616,0.040388507926566064,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.3495,2.4238467345447794,2.225588775758701,0.08049133788109816,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.4022,2.483962085039784,2.265929858267027,-0.04319509664493216,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.5329,2.648096984649497,2.340905025584173,0.014081078629941719,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1394,2.0688921178191704,2.2569131369680497,0.694295950893075,0.9498782223275212,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1544,2.0926531627139418,2.257311395476764,1.292908518824175,1.2851243870883045,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.238,2.298700262781768,2.13683289536372,0.023628975075960602,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.0683,2.012411700197826,2.161447166336956,-1.0,-1.0,True,True,46,46,True,True
XRPUSDT,4h,BUY,2.0172,1.94265139835876,2.141447669402067,1.6666666666666776,1.6666666666666656,True,True,103,103,True,True
XRPUSDT,4h,SELL,2.2362,2.296036550178744,2.1364724163687607,0.05553122067451034,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2993,2.3522175513683536,2.211104081052744,-0.09932524738333316,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.4038,2.459058588614321,2.311702352309464,-0.08083114195640438,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.6812,2.8176279499224166,2.453820083462639,-0.1291271829568423,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.93,3.0676099426532817,2.7006500955778647,-0.020310113401582952,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.8497,2.993601685246962,2.60986385792173,-0.12867250393321733,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.038,3.16457077856182,2.827048702396966,-0.009400059515524833,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.3736,3.568101848702009,3.049430252163317,0.03999984883201127,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,3.1685,2.9957599795197214,3.456400034133797,-1.0,-0.9136266739331927,True,True,56,120,True,False
XRPUSDT,4h,BUY,2.8358,2.707202383303627,3.050129361160621,1.3822328429731372,1.292159505502724,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.2216,3.348803500455244,3.009594165907927,0.10003659697086888,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.7943,2.7232980006034846,2.912636665660858,-1.0,-0.8146891512564606,True,True,99,120,True,False
XRPUSDT,4h,SELL,2.9798,3.038723242062269,2.881594596562885,0.05765885398189164,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.0043,3.0671038399765846,2.8996269333723594,0.027948677173420273,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.1333,3.202224569146472,3.018425718089214,0.12955391504383576,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.8602,2.7848777180242976,2.9857371366261707,1.3339653653554924,1.5105489133692842,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.0389,3.1134048289688936,2.914725285051844,0.009784592762649282,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.4885,2.307012309442269,2.790979484262885,-1.0,-0.938903478336361,True,True,97,120,True,False
XRPUSDT,4h,BUY,2.2831,2.1574016039818678,2.492597326696888,1.6666666666666725,1.6666666666666654,True,True,100,100,True,True
XRPUSDT,4h,SELL,2.6143,2.6776672160736523,2.50868797321058,0.07866016010291496,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.6354,2.701565864879833,2.525123558533612,-0.037721460093230616,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.634,2.7015324296030445,2.5214459506615925,0.11508152913119787,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.4393,2.344142207050337,2.597896321582771,-1.0,-0.9412702524848093,True,True,63,120,True,False
XRPUSDT,4h,BUY,2.3565,2.2699737190247538,2.5007104682920773,-0.7353587068216958,-0.5187411690617273,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.281,2.18724902303665,2.4372516282722505,-1.0,-0.8194956467730251,True,True,87,120,True,False
XRPUSDT,4h,BUY,2.2053,2.090875128867172,2.3960081185547133,1.6666666666666718,1.4575490040997743,True,True,103,120,True,False
XRPUSDT,4h,SELL,2.5296,2.627910740948384,2.365748765086026,-0.11932892453897337,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.526,2.623207220511617,2.3639879658139717,0.0806777055879116,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1098,2.017979792796753,2.2628336786720773,-1.0,-0.8957420469592202,True,True,89,120,True,False
XRPUSDT,4h,BUY,1.9484,1.8314017991983,2.1433970013361665,1.268220889757312,1.3322901490357315,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2276,2.3261742475853624,2.0633095873577285,-0.045354027687985216,-0.0,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2164,2.3098999889894203,2.0605666850176334,0.05783273624393689,-0.0,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.0568,1.9921300743251815,2.1645832094580304,-1.0,-0.9209474730243666,True,True,102,120,True,False
