sym,tf,dir,entry,sl,tp,rA,rB,has_ob,filled_ob,bh_a,bh_b,res_a,res_b
XRPUSDT,4h,BUY,2.2831,2.1574016039818678,2.492597326696888,1.6666666666666725,1.6666666666666725,True,True,96,96,True,True
XRPUSDT,4h,SELL,2.6143,2.6776672160736523,2.50868797321058,0.07810246672273355,0.07810246672273355,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.6354,2.701565864879833,2.525123558533612,-0.03679197112626528,-0.03679197112627175,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.634,2.7015324296030445,2.5214459506615925,0.11601101809816584,0.11601101809816584,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.4393,2.344142207050337,2.597896321582771,-1.0,-1.0,True,True,62,62,True,True
XRPUSDT,4h,BUY,2.3565,2.2699737190247538,2.5007104682920773,-1.0,-1.0,True,True,117,117,True,True
XRPUSDT,4h,BUY,2.281,2.18724902303665,2.4372516282722505,-1.0,-1.0,True,True,86,86,True,True
XRPUSDT,4h,BUY,2.2053,2.090875128867172,2.3960081185547133,1.6666666666666718,1.6666666666666718,True,True,101,101,True,True
XRPUSDT,4h,SELL,2.5296,2.627910740948384,2.365748765086026,-0.11839943557200767,-0.11839943557200369,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.526,2.623207220511617,2.3639879658139717,0.08160719455487414,0.08160719455487414,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1098,2.017979792796753,2.2628336786720773,-1.0,-1.0,True,True,87,87,True,True
XRPUSDT,4h,BUY,1.9484,1.8314017991983,2.1433970013361665,1.6666666666666679,1.6666666666666679,True,True,114,114,True,True
XRPUSDT,4h,SELL,2.2276,2.3261742475853624,2.0633095873577285,-0.04442453872101783,-0.04442453872101783,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2164,2.3098999889894203,2.0605666850176334,0.058762225210902325,0.058762225210902325,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.0568,1.9921300743251815,2.1645832094580304,-1.0,-1.0,True,True,100,100,True,True
XRPUSDT,4h,BUY,2.0297,1.965023210454017,2.137494649243305,1.6666666666666679,1.6666666666666679,True,True,115,115,True,True
XRPUSDT,4h,BUY,1.9208,1.867441965209852,2.0097300579835804,-1.0,-1.0,True,True,76,76,True,True
XRPUSDT,4h,BUY,1.8785,1.822148602925996,1.97241899512334,-1.0,-1.0,True,True,46,46,True,True
XRPUSDT,4h,SELL,1.9941,2.042976996344904,1.9126383394251607,0.05406328239116517,0.05406328239116517,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2278,2.317681612969287,2.0779973117178545,-0.023543743350084245,-0.02354374335007942,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.9729,1.9199357537922803,2.0611737436795328,-1.0,-1.0,True,True,41,41,True,True
XRPUSDT,4h,BUY,1.91,1.8587021652616893,1.9954963912305173,-1.0,-1.0,True,True,119,119,True,True
XRPUSDT,4h,BUY,1.9579,1.902163856781763,2.050793572030395,-0.8021778548330565,-0.8175643556776349,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.8695,1.825510806883928,1.9428153218601203,1.66666666666668,1.66666666666668,True,True,119,119,True,True
XRPUSDT,4h,BUY,1.8076,1.7544664590161887,1.8961559016396856,-1.0,-1.0,True,True,110,110,True,True
XRPUSDT,4h,BUY,1.7588,1.6982659774170197,1.8596900376383003,-0.42686931272915485,-0.48836109202846045,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.6472,1.5654336068653467,1.7834773218910889,-1.0,-1.0,True,True,107,107,True,True
XRPUSDT,4h,BUY,1.6,1.521691234760545,1.7305146087324257,-1.0,-1.0,True,True,116,116,True,True
XRPUSDT,4h,BUY,1.6216,1.5379319594959369,1.7610467341734384,-1.0,-1.0,True,True,22,22,True,True
XRPUSDT,4h,BUY,1.3684,1.2530145231769867,1.5607091280383556,1.666666666666666,1.6666666666666712,True,True,105,105,True,True
XRPUSDT,4h,SELL,1.5624,1.6297620847911447,1.4501298586814255,-0.08183471190416798,-0.08183471190416798,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.3714,1.3304861127077028,1.4395898121538284,-1.0,-1.0,True,True,49,49,True,True
XRPUSDT,4h,BUY,1.3239,1.2712429009073598,1.4116618318210672,1.6666666666666667,1.6666666666666667,True,True,114,114,True,True
XRPUSDT,4h,SELL,1.4698,1.5045315521589142,1.411914079735143,-0.0514988971294382,-0.0514988971294382,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.5097,1.5569045236246453,1.4310257939589248,0.10617627979531798,0.10617627979531798,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.5182,1.5645055533539889,1.4410240777433518,0.09524435455225122,0.09524435455225122,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.4115,1.371276102175195,1.4785398297080083,-1.0,-1.0,True,True,81,81,True,True
XRPUSDT,4h,SELL,1.4308,1.4668494285041502,1.3707176191597497,0.0007853768961604894,0.0007853768961604894,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.4757,1.5148392675068263,1.4104678874886225,0.0558594168140439,0.0558594168140439,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.3691,1.3443636366437528,1.410327272260412,1.6666666666666727,1.6666666666666727,True,True,68,68,True,True
XRPUSDT,4h,SELL,1.4301,1.4565461501938592,1.3860230830102345,-0.018854697085914873,-0.018854697085914873,True,True,120,120,False,False
XRPUSDT,4h,SELL,1.4734,1.5043152938982272,1.4218745101696215,0.026287954558601022,0.02628795455859365,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.3247,1.2949448151078529,1.3742919748202451,1.666666666666664,1.666666666666664,True,True,68,68,True,True
XRPUSDT,4h,BUY,1.2934,1.2647352016306512,1.3411746639489148,1.3463916010628556,1.510410366519566,True,True,120,120,False,False
XRPUSDT,4h,BUY,1.2433,1.2025215898035633,1.3112640169940617,-1.0,-1.0,True,True,63,63,True,True
XRPUSDT,4h,BUY,1.1689,1.1230295878569836,1.2453506869050277,-1.0,-1.0,True,True,58,58,True,True
XRPUSDT,4h,BUY,1.0934,1.0439352024592057,1.175841329234657,1.6666666666666667,1.6666666666666667,True,True,117,117,True,True
LINKUSDT,1h,BUY,8.32,8.16748479939418,8.574192001009703,-1.0,-1.0,True,True,70,70,True,True
LINKUSDT,1h,BUY,8.28,8.139312873685368,8.514478543857718,1.6666666666666667,1.666666666666633,True,True,63,63,True,True
LINKUSDT,1h,BUY,8.23,8.044679122660467,8.538868128899221,1.666666666666657,1.666666666666657,True,True,78,78,True,True
LINKUSDT,1h,SELL,8.81,8.959334730623052,8.561108782294914,-0.10324243718517848,-0.10324243718517848,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.83,8.9759974812923,8.586670864512833,0.09330105808071375,0.09330105808071375,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.93,9.053506705353795,8.724155491077003,-0.12316853905688106,-0.12316853905688106,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.93,9.062360373493837,8.709399377510273,-0.12316853905688208,-0.12316853905688208,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.14,9.279175079617175,8.908041533971375,0.03092794158653531,0.03092794158653531,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.66,8.482800946960067,8.955331755066554,1.66666666666666,1.66666666666666,True,True,104,104,True,True
LINKUSDT,1h,BUY,8.48,8.343688320340442,8.707186132765932,1.3832508315579286,1.318126140312606,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.65,8.553167530624428,8.811387448959287,-0.7557950046306442,-0.8047295865903735,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.67,8.575103636099634,8.82816060650061,-1.0,-1.0,True,True,84,84,True,True
LINKUSDT,1h,BUY,8.35,8.209099786365334,8.584833689391107,-1.0,-1.0,True,True,62,62,True,True
LINKUSDT,1h,SELL,8.5,8.656999791636526,8.23833368060579,-0.06230937418700612,-0.06230937418700612,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.27,9.492292877009746,8.899511871650423,0.1146410895377328,0.1146410895377328,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.32,8.15322180237225,8.597963662712916,1.6666666666666632,1.6666666666666632,True,True,106,106,True,True
LINKUSDT,1h,SELL,9.06,9.27319240331834,8.70467932780277,0.11747002771229317,0.11747002771228386,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.13,9.32849369818686,8.79917716968857,0.03875355933424905,0.038753559334239754,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.45,9.661732569747416,9.097112383754304,0.11892966157363534,0.11892966157363534,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.79,8.619219717139037,9.074633804768268,-1.0,-1.0,True,True,29,29,True,True
LINKUSDT,1h,BUY,8.61,8.49963740905712,8.793937651571463,-1.0,-1.0,True,True,90,90,True,True
LINKUSDT,1h,SELL,8.98,9.151355764691736,8.69440705884711,-0.020237111692794612,-0.020237111692794612,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.22,9.38859807442848,8.939003209285866,-0.055908909162848026,-0.055908909162848026,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.37,9.554093280816218,9.0631778653063,0.11695345055160426,0.11695345055161503,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.46,9.609989915885476,9.210016806857544,0.03739962154677751,0.03739962154677751,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.49,9.645118856044109,9.23146857325982,0.05458711265120723,0.05458711265120723,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.58,9.763455204334424,9.274241326109292,0.006232728643709869,0.006232728643709869,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.92,10.09897662818126,9.621705619697904,0.05422934225529929,0.05422934225529929,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.22,9.037825941407212,9.523623430987982,-1.0,-1.0,True,True,45,45,True,True
LINKUSDT,1h,BUY,9.26,9.106276329050132,9.51620611824978,-1.0,-1.0,True,True,31,31,True,True
LINKUSDT,1h,BUY,9.17,9.027065638778556,9.408223935369072,-0.721162785902082,-0.7464283727088875,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.97,8.821149994348536,9.218083342752443,-0.7458342941284112,-0.8571414929462562,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.0,8.851756882882155,9.247071861863075,-1.0,-1.0,True,True,62,62,True,True
LINKUSDT,1h,BUY,8.86,8.737641082313182,9.06393152947803,-1.0,-1.0,True,True,79,79,True,True
LINKUSDT,1h,BUY,8.89,8.764828280157795,9.098619533070345,-1.0,-1.0,True,True,34,34,True,True
LINKUSDT,1h,BUY,8.8,8.687502208260998,8.987496319565004,-0.5577084494451742,-0.6460799320202452,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.73,8.611750220750727,8.927082965415456,-1.0,-1.0,True,True,115,115,True,True
LINKUSDT,1h,SELL,9.05,9.253634886148268,8.710608523086224,0.05469155453877122,0.05469155453877122,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.4,9.529205603441438,9.184657327597602,-0.10104210931761294,-0.10104210931761294,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.99,8.868880947171592,9.191865088047347,-1.0,-1.0,True,True,87,87,True,True
LINKUSDT,1h,BUY,8.91,8.780767186285475,9.12538802285754,-1.0,-1.0,True,True,44,44,True,True
LINKUSDT,1h,BUY,8.57,8.451689981362252,8.767183364396246,-1.0,-1.0,True,True,90,90,True,True
LINKUSDT,1h,BUY,8.54,8.440975036476237,8.705041605872935,-1.0,-1.0,True,True,43,43,True,True
LINKUSDT,1h,SELL,8.75,8.871046351707063,8.548256080488226,-0.005112080196927025,-0.005112080196927025,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.84,8.965616145645185,8.630639757258024,0.06510168037437943,0.06510168037437943,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.83,8.96096494190835,8.611725096819418,0.11397289270602923,0.11397289270602923,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.06,9.21609404627632,8.799843256206135,0.11747002771230505,0.11747002771229234,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.55,8.392596078650142,8.812339868916432,1.4098878349576536,1.4712967786648299,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.49,8.364592322382727,8.699012796028788,1.2944689748141198,1.3033205986925613,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.56,8.489857091047234,8.67690484825461,-1.0,-1.0,True,True,110,110,True,True
LINKUSDT,1h,BUY,8.54,8.466402628524573,8.662662285792374,1.6666666666666425,1.6666666666666425,True,True,79,79,True,True
LINKUSDT,1h,SELL,8.92,9.0448010171353,8.7119983047745,0.0691169100659655,0.0691169100659655,True,True,120,120,False,False
LINKUSDT,1h,SELL,8.93,9.05030715548333,8.729488074194451,-0.12316853905688174,-0.12316853905688174,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.02,9.139813968065406,8.820310053224322,0.10396706955188335,0.10396706955188335,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.01,9.129365413939922,8.811057643433461,0.048107797727000086,0.048107797727000086,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.22,9.402018721987046,8.916635463354925,-0.035237074537530264,-0.03523707453753968,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.19,9.29884920765262,9.008584653912298,0.1460045575659495,0.14600455756596817,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.72,8.615590292214295,8.894016179642845,1.666666666666678,1.6666666666667234,True,True,81,81,True,True
LINKUSDT,1h,SELL,9.22,9.38994658928261,8.936755684528984,-0.035237074537524206,-0.03523707453753429,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.54,9.728897178794847,9.225171368675252,0.015507843720367478,0.015507843720367478,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.76,9.93582382730012,9.466960287833134,0.040905387731235254,0.040905387731235254,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.29,9.164205143280231,9.499658094532943,-0.7240513403432566,-0.6728543700603763,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.23,9.113039528221636,9.42493411963061,-1.0,-1.0,True,True,47,47,True,True
LINKUSDT,1h,BUY,9.21,9.095992078394795,9.40001320267534,-1.0,-1.0,True,True,111,111,True,True
LINKUSDT,1h,BUY,9.21,9.10063782753053,9.39227028744912,1.4522800193757803,1.5847925831730847,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.44,9.508053552751836,9.326577412080274,-0.01844708325305031,-0.01844708325305031,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.2,9.096622288489716,9.372296185850471,1.666666666666661,1.666666666666661,True,True,108,108,True,True
LINKUSDT,1h,SELL,9.3,9.400338331180572,9.132769448032382,0.015136419896479257,0.015136419896479257,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.43,9.577458821242406,9.18423529792932,0.011654483197528815,0.011654483197528815,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.42,9.582869178607792,9.148551368987013,-0.09451468689927792,-0.09451468689927792,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.69,9.830772049119796,9.455379918133673,-0.1402155115407966,-0.1402155115407966,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.79,9.915665250054632,9.580557916575613,0.019654426809735632,0.019654426809735632,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.83,9.953328291404802,9.624452847658665,0.10742609308419507,0.10742609308417912,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.97,10.126721436704162,9.708797605493064,-0.11340736724229306,-0.1134073672423031,True,True,120,120,False,False
LINKUSDT,1h,SELL,10.46,10.615678884050208,10.200535193249657,0.051459747369159946,0.051459747369159946,True,True,120,120,False,False
LINKUSDT,1h,SELL,10.54,10.712497196254231,10.252504672909607,-0.08832389029290554,-0.08832389029290554,True,True,120,120,False,False
LINKUSDT,1h,BUY,10.33,10.187122271878351,10.568129546869413,-0.6607282436289744,-0.7151119210259986,True,True,120,120,False,False
LINKUSDT,1h,BUY,10.25,10.093537587933096,10.510770686778171,1.5906507858795889,1.558899370406498,True,True,120,120,False,False
LINKUSDT,1h,SELL,10.65,10.797950201504555,10.403416330825744,0.10368632800890902,0.10368632800890902,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.75,9.627793262570403,9.953677895715993,-0.765611184857637,-0.6679649410494848,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.73,9.62927982212846,9.897866963119236,-1.0,-1.0,True,True,111,111,True,True
LINKUSDT,1h,BUY,9.54,9.40696783782677,9.761720270288714,-1.0,-1.0,True,True,42,42,True,True
LINKUSDT,1h,BUY,9.51,9.380633683020616,9.725610528298974,-1.0,-1.0,True,True,98,98,True,True
LINKUSDT,1h,SELL,9.966,10.086064463902876,9.765892560161868,-0.06520952126064578,-0.06520952126063194,True,True,120,120,False,False
LINKUSDT,1h,BUY,9.267,9.146205120469908,9.468324799216818,1.6303259356329496,1.61389379907696,True,True,120,120,False,False
LINKUSDT,1h,SELL,9.622,9.77925479753706,9.359908670771564,0.06639745319724713,0.06639745319724713,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.923,8.785837379913863,9.15160436681023,1.2883911765867349,1.3495091869256663,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.608,8.444718731916875,8.880135446805209,-0.5201642780203549,-0.5689174604014516,True,True,120,120,False,False
LINKUSDT,1h,BUY,8.538,8.361897118447466,8.831504802587556,-1.0,-1.0,True,True,112,112,True,True
LINKUSDT,1h,BUY,8.37,8.183621204676404,8.680631325539325,-1.0,-1.0,True,True,120,120,True,True
LINKUSDT,1h,BUY,8.446,8.240446106351506,8.78858982274749,-0.823030959824379,-1.0,True,True,120,121,False,True
LINKUSDT,1h,BUY,7.629,7.383997414545684,8.037337642423859,-1.0,-1.0,True,True,21,21,True,True
LINKUSDT,1h,SELL,7.77,7.927404752206158,7.507658746323069,0.026482246080816667,0.026482246080816667,True,True,120,120,False,False
LINKUSDT,1h,SELL,7.905,8.083347917157262,7.607753471404564,0.04785325935463841,0.04785325935463319,True,True,120,120,False,False
LINKUSDT,4h,BUY,15.11,14.21008088751318,16.609865187478032,-1.0,-1.0,True,True,36,36,True,True
LINKUSDT,4h,BUY,14.61,13.622779769438576,16.255367050935707,1.380645766725407,1.4625395595708444,True,True,120,120,False,False
LINKUSDT,4h,SELL,16.8,17.799265396462967,15.134557672561725,0.12632831640676254,0.12632831640675854,True,True,120,120,False,False
LINKUSDT,4h,BUY,13.05,12.06137093110099,14.697715114831686,1.5191310005645406,1.6666666666666679,True,True,120,121,False,True
LINKUSDT,4h,SELL,15.3,15.832321039305102,14.412798267824831,0.017159282880304393,0.017159282880304393,True,True,120,120,False,False
LINKUSDT,4h,BUY,13.67,13.11669245419651,14.592179243005814,-1.0,-1.0,True,True,44,44,True,True
LINKUSDT,4h,BUY,13.56,13.00571378780949,14.48381035365085,-1.0,-1.0,True,True,117,117,True,True
LINKUSDT,4h,BUY,11.29,10.4707651348186,12.655391441969,-1.0,-1.0,True,True,106,106,True,True
LINKUSDT,4h,SELL,13.28,13.673367446761546,12.624387588730755,-0.034805327439654865,-0.03480532743965051,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.45,13.854946530807258,12.775089115321236,-0.13255672506279054,-0.13255672506279054,True,True,120,120,False,False
LINKUSDT,4h,SELL,14.57,15.129580526965508,13.637365788390824,-0.026733842897530946,-0.026733842897530946,True,True,120,120,False,False
LINKUSDT,4h,BUY,13.39,12.969597435526484,14.090670940789195,1.6666666666666694,1.6666666666666694,True,True,102,102,True,True
LINKUSDT,4h,SELL,16.1,16.74813367517864,15.019777208035606,-0.012897640284037889,-0.012897640284037889,True,True,120,120,False,False
LINKUSDT,4h,SELL,16.45,17.201015772182167,15.198307046363054,-0.026960764618521933,-0.026960764618521933,True,True,120,120,False,False
LINKUSDT,4h,SELL,17.14,17.93078312436176,15.822028126063737,0.11216902044877831,0.11216902044877831,True,True,120,120,False,False
LINKUSDT,4h,BUY,14.26,13.633794576352871,15.303675706078549,-1.0,-1.0,True,True,40,40,True,True
LINKUSDT,4h,BUY,13.87,13.250178310446888,14.903036149255186,-1.0,-1.0,True,True,99,99,True,True
LINKUSDT,4h,BUY,13.19,12.66871000943856,14.058816650935732,1.6666666666666643,1.6666666666666643,True,True,111,111,True,True
LINKUSDT,4h,SELL,15.18,15.684885532751217,14.338524112081306,-0.012777307553339832,-0.012777307553339832,True,True,120,120,False,False
LINKUSDT,4h,SELL,15.15,15.701967627729369,14.230053953784392,0.04751646149617128,0.04751646149617128,True,True,120,120,False,False
LINKUSDT,4h,BUY,11.65,11.098661677408362,12.568897204319398,1.6666666666666687,1.6666666666666687,True,True,94,94,True,True
LINKUSDT,4h,SELL,14.33,14.718620353342285,13.682299411096196,0.05745289801068019,0.05745289801068019,True,True,120,120,False,False
LINKUSDT,4h,SELL,15.28,15.83041978445061,14.362633692582314,-0.013226936153505852,-0.013226936153505852,True,True,120,120,False,False
LINKUSDT,4h,SELL,15.98,16.58023950167883,14.979600830535286,-0.10426639232276179,-0.10426639232276179,True,True,120,120,False,False
LINKUSDT,4h,SELL,16.67,17.331015696686848,15.56830717218859,0.05248784770869635,0.05248784770869635,True,True,120,120,False,False
LINKUSDT,4h,SELL,17.92,18.8083336819762,16.439443863373004,-0.03724815906857106,-0.03724815906857106,True,True,120,120,False,False
LINKUSDT,4h,SELL,19.27,20.152639133758147,17.798934777069753,0.0756997005084645,0.0756997005084645,True,True,120,120,False,False
LINKUSDT,4h,SELL,19.79,20.679918557352835,18.306802404411943,-0.08671110519090312,-0.08671110519090312,True,True,120,120,False,False
LINKUSDT,4h,BUY,15.9,15.19111695750768,17.081471737487202,1.6666666666666674,1.6666666666666743,True,True,65,65,True,True
LINKUSDT,4h,SELL,21.95,22.98855052617006,20.21908245638324,0.10682485339430421,0.106824853394308,True,True,120,120,False,False
LINKUSDT,4h,SELL,23.42,24.72447940855426,21.24586765240957,0.10068358618487326,0.10068358618487326,True,True,120,120,False,False
LINKUSDT,4h,SELL,23.41,24.798078083306745,21.09653652782209,-0.1401604370568906,-0.1401604370568906,True,True,120,120,False,False
LINKUSDT,4h,SELL,25.46,26.80303053245488,23.22161577924187,0.03336275886705698,0.03336275886705698,True,True,120,120,False,False
LINKUSDT,4h,SELL,25.16,25.81137358894493,24.07437735175845,0.1378387364609156,0.1378387364609156,True,True,120,120,False,False
LINKUSDT,4h,SELL,24.83,25.52549559454945,23.670840675750902,-0.07232426338895238,-0.07232426338895238,True,True,120,120,False,False
LINKUSDT,4h,BUY,21.65,20.894202784830696,22.90966202528217,-1.0,-1.0,True,True,55,55,True,True
LINKUSDT,4h,BUY,20.88,20.16441580900508,22.07264031832487,-1.0,-1.0,True,True,71,71,True,True
LINKUSDT,4h,BUY,20.55,19.76586061675808,21.856898972069875,1.6666666666666727,1.6666666666666727,True,True,117,117,True,True
LINKUSDT,4h,BUY,20.6,19.80296493258655,21.92839177902242,1.666666666666668,1.666666666666668,True,True,107,107,True,True
LINKUSDT,4h,BUY,18.77,16.921451527394566,21.85091412100905,-0.5809470024040936,-0.49545177003362856,True,True,120,120,False,False
LINKUSDT,4h,BUY,16.53,15.411796799046298,18.393672001589504,1.4621508544797261,1.4446215429200524,True,True,120,120,False,False
LINKUSDT,4h,BUY,16.8,15.97503618062146,18.174939698964234,-1.0,-1.0,True,True,85,85,True,True
LINKUSDT,4h,BUY,15.43,14.592083973611777,16.826526710647038,-1.0,-1.0,True,True,101,101,True,True
LINKUSDT,4h,BUY,15.06,14.161567303777504,16.5573878270375,-1.0,-1.0,True,True,72,72,True,True
LINKUSDT,4h,BUY,14.68,13.653590876967629,16.39068187172062,1.6666666666666683,1.6666666666666683,True,True,47,47,True,True
LINKUSDT,4h,BUY,12.12,11.337879764895511,13.423533725174146,1.6666666666666667,1.6666666666666605,True,True,103,103,True,True
LINKUSDT,4h,BUY,12.2,11.772412143562358,12.912646427396067,-1.0,-1.0,True,True,98,98,True,True
LINKUSDT,4h,BUY,12.07,11.643564874851222,12.780725208581297,1.2239352951887024,1.323922245347974,True,True,120,120,False,False
LINKUSDT,4h,SELL,14.2,14.768217598469178,13.252970669218032,-0.06629358707168131,-0.06629358707168131,True,True,120,120,False,False
LINKUSDT,4h,BUY,12.85,12.349107294480014,13.684821175866643,-0.6242504204419721,-0.7138897927990439,True,True,120,120,False,False
LINKUSDT,4h,BUY,12.29,11.845106122301432,13.031489796164278,-0.8634466121863476,-0.9575183964296126,True,True,120,120,False,False
LINKUSDT,4h,BUY,11.93,11.38685610448114,12.835239825864766,1.157725278883521,1.1558850140845514,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.01,13.342135920793972,12.456440132010044,0.004760518364230772,0.004760518364230772,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.39,13.69815094232645,12.876415096122583,0.1115765314452064,0.1115765314452064,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.58,13.91855962838601,13.015733952689985,-0.027677993520115286,-0.027677993520115286,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.79,14.178022178449318,13.143296369251134,-0.046584435421469284,-0.046584435421469284,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.63,14.064331565980089,12.906114056699856,-0.047777747117765654,-0.047777747117769546,True,True,120,120,False,False
LINKUSDT,4h,SELL,13.87,14.220645157381858,13.285591404363569,-0.030991926569600977,-0.030991926569596068,True,True,120,120,False,False
LINKUSDT,4h,SELL,14.11,14.491077773603475,13.474870377327536,0.04447856905757381,0.04447856905757381,True,True,120,120,False,False
LINKUSDT,4h,BUY,12.94,12.575925412471005,13.546790979214991,-1.0,-1.0,True,True,89,89,True,True
LINKUSDT,4h,BUY,12.44,12.060897597076528,13.071837338205787,-1.0,-1.0,True,True,117,117,True,True
LINKUSDT,4h,BUY,11.7,11.39001957696892,12.216634038385134,-1.0,-1.0,True,True,63,63,True,True
LINKUSDT,4h,BUY,11.13,10.76392716702719,11.74012138828802,-1.0,-1.0,True,True,108,108,True,True
LINKUSDT,4h,BUY,10.91,10.486455243029368,11.61590792828439,-0.70202549543399,-0.6383020536206202,True,True,120,120,False,False
LINKUSDT,4h,BUY,9.93,9.36482568855272,10.871957185745464,-1.0,-1.0,True,True,44,44,True,True
LINKUSDT,4h,BUY,8.33,7.672315138292903,9.426141436178495,1.6666666666666663,1.6666666666666663,True,True,55,55,True,True
LINKUSDT,4h,BUY,8.35,8.08658322042326,8.789027965961232,-1.0,-1.0,True,True,54,54,True,True
LINKUSDT,4h,SELL,9.27,9.633320264210736,8.664466226315437,0.004726400644970631,0.004726400644970631,True,True,120,120,False,False
LINKUSDT,4h,SELL,9.66,9.939672759428166,9.193878734286391,-0.1271859314002316,-0.1271859314002316,True,True,120,120,False,False
LINKUSDT,4h,SELL,9.83,10.132132540660866,9.326445765565223,0.06179059626613974,0.06179059626613974,True,True,120,120,False,False
LINKUSDT,4h,BUY,8.91,8.65158420391839,9.340692993469352,-1.0,-1.0,True,True,34,34,True,True
LINKUSDT,4h,BUY,8.7,8.46187129522073,9.096881174632117,1.3751207640313654,1.5087958630041762,True,True,120,120,False,False
LINKUSDT,4h,BUY,8.97,8.671996167817875,9.466673053636876,1.6666666666666667,1.6666666666666825,True,True,115,115,True,True
LINKUSDT,4h,BUY,8.57,8.306244009857766,9.009593316903723,-1.0,-1.0,True,True,98,98,True,True
LINKUSDT,4h,BUY,8.6,8.353827743193685,9.010287094677192,-1.0,-1.0,True,True,39,39,True,True
LINKUSDT,4h,SELL,8.99,9.202141551339516,8.636430747767474,0.11845679704339142,0.11845679704339142,True,True,120,120,False,False
LINKUSDT,4h,SELL,9.59,9.8718163133681,9.120306144386502,0.13523803929011594,0.13523803929011594,True,True,120,120,False,False
LINKUSDT,4h,SELL,9.86,10.113234983344196,9.43794169442634,0.03433815324515151,0.03433815324515151,True,True,120,120,False,False
